name,position,prediction_season,predicted_goals_per_match,actual_goals_per_match
Marlene Zapf,Right Back,2015/2016,3.3970600459830065,2.588235294117647
Marlene Zapf,Right Back,2016/2017,2.716649718622526,2.730769230769231
Marlene Zapf,Right Back,2017/2018,2.672890426351007,5.576923076923077
Hannes Lindt,Right Back,2014/2015,3.154099231366868,1.4230769230769231
Christian Klimek,Line Player,2014/2015,2.6290603521871287,1.2173913043478262
Christian Klimek,Line Player,2015/2016,1.87981046134367,1.9090909090909092
Christian Klimek,Line Player,2016/2017,1.8952978779922787,0.8148148148148148
Christian Klimek,Line Player,2017/2018,1.284123213049418,1.1333333333333333
Julia Khavronina,Right Back,2017/2018,1.8477514720162307,1.6956521739130435
Pernille Wibe,Line Player,2015/2016,2.58530105991561,2.375
Pernille Wibe,Line Player,2016/2017,2.2382542192267763,1.5416666666666667
Elena Gjorgjijevska,Right Back,2017/2018,2.26330144305841,2.125
Kristina Liščević,Middle Back,2014/2015,2.672890426351007,1.8333333333333333
Kristina Liščević,Middle Back,2015/2016,1.960527798409704,3.0869565217391304
Kristina Liščević,Middle Back,2016/2017,2.672890426351007,2.1333333333333333
Wilson Davyes,Left Back,2016/2017,2.672890426351007,3.111111111111111
Wilson Davyes,Left Back,2017/2018,2.672890426351007,1.1428571428571428
Ace Jonovski,Left Back,2016/2017,0.6621276896332322,0.0
Duje Miljak,Right Back,2014/2015,1.284123213049418,3.0714285714285716
Duje Miljak,Right Back,2015/2016,2.672890426351007,4.461538461538462
Duje Miljak,Right Back,2016/2017,3.9172490087963325,3.1176470588235294
Duje Miljak,Right Back,2017/2018,3.071064885129299,1.1176470588235294
Filip Mirkulovski,Middle Back,2016/2017,1.9270487476443408,1.46875
Filip Mirkulovski,Middle Back,2017/2018,1.8477514720162307,1.0909090909090908
Katarina Krpež,Right Wing,2016/2017,5.104904709023246,6.863636363636363
Katarina Krpež,Right Wing,2017/2018,5.908860336505706,7.769230769230769
Slađana Pop-Lazić,Line Player,2017/2018,3.10156349857808,2.8518518518518516
Dijana Števin,Right Back,2016/2017,2.281910597619748,2.391304347826087
Maura Visser,Middle Back,2013/2014,4.537353642084119,3.0384615384615383
Maura Visser,Middle Back,2014/2015,3.3340748516999987,3.625
Maura Visser,Middle Back,2015/2016,3.1384503240834674,4.961538461538462
Maura Visser,Middle Back,2016/2017,4.007218772058938,3.24
Anđela Bulatović,Middle Back,2017/2018,1.71069451792632,1.12
Jelena Despotović,Left Back,2017/2018,1.9659234145968263,5.055555555555555
Marija Jovanović,Left Back,2016/2017,3.6777274561760906,3.0
Marija Jovanović,Left Back,2017/2018,2.728181402130875,2.6
Sara Vukčević,Line Player,2014/2015,1.8564232110397931,1.391304347826087
Sara Vukčević,Line Player,2015/2016,1.8477514720162307,1.1923076923076923
Sara Vukčević,Line Player,2016/2017,1.792840567272003,0.84
Mouna Chebbah,Middle Back,2016/2017,5.908860336505706,6.083333333333333
Mouna Chebbah,Middle Back,2017/2018,4.994504395112575,5.136363636363637
Macarena Aguilar Diaz,Middle Back,2016/2017,1.8884822003672324,2.769230769230769
Macarena Aguilar Diaz,Middle Back,2017/2018,2.672890426351007,0.6666666666666666
Jessica Alonso Bernardo,Right Wing,2015/2016,3.291263283537399,4.0
Alexandrina Cabral Barbosa,Left Back,2015/2016,5.081357834244069,6.277777777777778
Nerea Pena Abaurrea,Right Back,2014/2015,4.078608892440345,6.32
Nerea Pena Abaurrea,Right Back,2015/2016,4.37347567222037,3.962962962962963
Nerea Pena Abaurrea,Right Back,2016/2017,3.720589767515302,4.1923076923076925
Nerea Pena Abaurrea,Right Back,2017/2018,3.857566042825004,3.789473684210526
Natalie Augsburg,Left Wing,2013/2014,3.8111902011586047,3.9
Natalie Augsburg,Left Wing,2014/2015,3.138513925895721,2.3333333333333335
Maike Daniels,Middle Back,2013/2014,3.1384503240834674,3.5806451612903225
Maike Daniels,Middle Back,2014/2015,3.263790782065506,2.6666666666666665
Maria Kiedrowski,Left Wing,2013/2014,1.6807378461253748,1.5806451612903225
Maria Kiedrowski,Left Wing,2014/2015,1.8564232110397931,2.4166666666666665
Maria Kiedrowski,Left Wing,2015/2016,2.243344050342639,2.6538461538461537
Maria Kiedrowski,Left Wing,2016/2017,2.672890426351007,1.4583333333333333
Karolina Kudłacz,Left Back,2013/2014,3.9573647778140333,5.266666666666667
Karolina Kudłacz,Left Back,2014/2015,4.427682210672518,6.380952380952381
Anne Müller,Line Player,2013/2014,2.58530105991561,2.0869565217391304
Anne Müller,Line Player,2014/2015,2.1928631133085497,2.8333333333333335
Anne Müller,Line Player,2015/2016,2.58530105991561,1.9375
Anne Müller,Line Player,2016/2017,2.0400941777347534,2.5
Anne Müller,Line Player,2017/2018,2.2929908451214667,1.8461538461538463
Ania Rösler,Left Back,2015/2016,2.8055151002182894,5.476190476190476
Luisa Schulze,Line Player,2013/2014,2.1593840625431864,2.08
Luisa Schulze,Line Player,2014/2015,2.0933717741748974,5.166666666666667
Luisa Schulze,Line Player,2015/2016,3.9573647778140333,3.3846153846153846
Luisa Schulze,Line Player,2016/2017,3.136562348072413,1.391304347826087
Luisa Schulze,Line Player,2017/2018,1.9132895121090332,1.44
Daniela De Oliveira Piedade,Line Player,2016/2017,2.082866069358171,1.6666666666666667
Anita Bulath,Left Wing,2015/2016,4.553249725648012,3.3214285714285716
Anita Bulath,Left Wing,2016/2017,3.215001933178905,1.5
Anita Bulath,Left Wing,2017/2018,1.8189272363312814,0.7647058823529411
Viktoria Csáki,Right Wing,2014/2015,1.968048579692282,2.607142857142857
Viktoria Csáki,Right Wing,2015/2016,2.672890426351007,1.92
Viktoria Csáki,Right Wing,2016/2017,1.9659234145968263,3.6923076923076925
Viktoria Csáki,Right Wing,2017/2018,3.263790782065506,3.1153846153846154
Noémi Dakos,Middle Back,2014/2015,1.960527798409704,1.5
Noémi Dakos,Middle Back,2015/2016,1.8477514720162307,2.357142857142857
Noémi Dakos,Middle Back,2016/2017,2.179580754250309,1.6923076923076923
Noémi Dakos,Middle Back,2017/2018,1.9270487476443408,2.5384615384615383
Dora Hornyák,Left Back,2014/2015,2.1593840625431864,6.2727272727272725
Dora Hornyák,Left Back,2015/2016,4.289555787494686,3.75
Dora Hornyák,Left Back,2016/2017,3.423335574094555,2.0454545454545454
Dora Hornyák,Left Back,2017/2018,2.3298709764938077,1.0769230769230769
Palma Siska,Left Back,2014/2015,2.1170060723533357,3.7142857142857144
Palma Siska,Left Back,2015/2016,3.263790782065506,2.5555555555555554
Palma Siska,Left Back,2016/2017,2.564578566947832,1.7307692307692308
Palma Siska,Left Back,2017/2018,1.9270487476443408,2.68
Valeria Szabo,Line Player,2015/2016,2.58530105991561,3.0
Valeria Szabo,Line Player,2016/2017,2.58530105991561,1.8076923076923077
Valeria Szabo,Line Player,2017/2018,1.960527798409704,0.52
Vegard Samdahl,Back,2012/2013,1.7672277130286083,5.526315789473684
Kamil Syprzak,Line Player,2017/2018,2.2382542192267763,3.1333333333333333
Marta López Herrero,Right Wing,2014/2015,3.138513925895721,3.0
Marta López Herrero,Right Wing,2015/2016,2.672890426351007,2.25
Beatriz Fernández Ibañez,Left Back,2014/2015,3.2131651868628475,2.3529411764705883
Beatriz Fernández Ibañez,Left Back,2015/2016,2.250206290854856,1.2
Marta Mangué Gonzalez,Right Back,2014/2015,3.1384503240834674,3.2
Elisabeth Chávez Hernandez,Left Back,2014/2015,2.716649718622526,1.7222222222222223
Elisabeth Chávez Hernandez,Left Back,2015/2016,1.9270487476443408,0.8421052631578947
Elisabeth Chávez Hernandez,Left Back,2016/2017,1.5932205642143047,1.4166666666666667
Elisabeth Chávez Hernandez,Left Back,2017/2018,1.71069451792632,1.5714285714285714
Nely Carla Alberto Francisca,Left Back,2014/2015,2.235193775670141,3.8181818181818183
Beatriz Escribano Sanchez-Mateos,Middle Back,2014/2015,3.204369861286298,3.75
Beatriz Escribano Sanchez-Mateos,Middle Back,2015/2016,3.1384503240834674,1.75
Beatriz Escribano Sanchez-Mateos,Middle Back,2016/2017,2.235193775670141,1.8461538461538463
Beatriz Escribano Sanchez-Mateos,Middle Back,2017/2018,1.8564232110397931,2.642857142857143
Jelena Popović,Right Back,2014/2015,3.895360345390343,5.6
Milica Covic,Left Back,2015/2016,1.8477514720162307,0.8846153846153846
Karen Knútsdóttir,Middle Back,2016/2017,3.5508282024302735,1.8
Arna Sif Pálsdóttir,Line Player,2017/2018,2.58530105991561,1.44
Franziska Mietzner,Left Back,2013/2014,4.466419905209164,1.9
Franziska Mietzner,Left Back,2014/2015,2.3208218800656235,2.5
Franziska Mietzner,Left Back,2015/2016,2.3366472235144378,1.105263157894737
Franziska Mietzner,Left Back,2016/2017,1.781092822138294,0.4
Franziska Mietzner,Left Back,2017/2018,1.1606190224872999,0.8125
Susann Müller,Right Back,2015/2016,3.272504141744597,4.076923076923077
Susann Müller,Right Back,2016/2017,3.7272703164329206,5.615384615384615
Susann Müller,Right Back,2017/2018,4.107931388824502,2.6666666666666665
Wiebke Kethorn,Line Player,2013/2014,2.9762230405960413,2.46875
Friederike Gubernatis,Right Back,2013/2014,3.4819987295142782,4.793103448275862
Friederike Gubernatis,Right Back,2014/2015,4.073865498343723,2.9583333333333335
Friederike Gubernatis,Right Back,2015/2016,3.272504141744597,4.363636363636363
Friederike Gubernatis,Right Back,2016/2017,3.7411735258996854,5.076923076923077
Friederike Gubernatis,Right Back,2017/2018,4.007218772058938,3.6538461538461537
Nadja Nadgornaja,Left Back,2013/2014,5.464609675709439,4.571428571428571
Nadja Nadgornaja,Left Back,2014/2015,4.381805702997758,5.681818181818182
Nadja Nadgornaja,Left Back,2015/2016,4.211428218321099,5.538461538461538
Kerstin Wohlbold,Middle Back,2013/2014,3.8111902011586047,1.9
Kerstin Wohlbold,Middle Back,2014/2015,2.3208218800656235,3.1923076923076925
Kerstin Wohlbold,Middle Back,2015/2016,2.8517197090869435,2.8461538461538463
Kerstin Wohlbold,Middle Back,2016/2017,2.672890426351007,2.65
Kerstin Wohlbold,Middle Back,2017/2018,2.672890426351007,1.5
Isabell Klein,Right Wing,2016/2017,2.672890426351007,1.9583333333333333
Isabell Klein,Right Wing,2017/2018,2.00661512696939,1.6666666666666667
Randy Bülau,Middle Back,2013/2014,3.1384503240834674,4.903225806451613
Randy Bülau,Middle Back,2014/2015,4.073865498343723,3.375
Randy Bülau,Middle Back,2015/2016,3.3354431325497584,3.4
Jana Stapelfeldt,Left Back,2013/2014,3.204369861286298,3.935483870967742
Saskia Lang,Left Back,2013/2014,3.263790782065506,4.172413793103448
Saskia Lang,Left Back,2014/2015,3.8111902011586047,4.625
Saskia Lang,Left Back,2015/2016,3.7709553688145205,5.269230769230769
Saskia Lang,Left Back,2016/2017,4.260240918327162,6.555555555555555
Saskia Lang,Left Back,2017/2018,4.691887789177228,2.28
Olha Nikolayenko,Right Back,2014/2015,4.553249725648012,4.555555555555555
Olha Nikolayenko,Right Back,2015/2016,4.1244136485434435,4.36
Olha Nikolayenko,Right Back,2016/2017,3.8741934129556896,2.3333333333333335
Olha Nikolayenko,Right Back,2017/2018,2.385191110153241,1.25
Laura van der Heijden,Right Back,2013/2014,5.104904709023246,6.0
Lois Abbingh,Left Back,2013/2014,4.808908982400668,5.071428571428571
Marcella Deen,Line Player,2014/2015,2.385191110153241,2.9166666666666665
Danick Snelder,Line Player,2013/2014,2.58530105991561,2.6
Danick Snelder,Line Player,2014/2015,2.58530105991561,3.6923076923076925
Danick Snelder,Line Player,2015/2016,3.10156349857808,2.1363636363636362
Danick Snelder,Line Player,2016/2017,2.3384376727102443,4.08
Danick Snelder,Line Player,2017/2018,3.6440559337765124,3.269230769230769
Miranda Robben,Left Wing,2016/2017,2.672890426351007,2.5
Miranda Robben,Left Wing,2017/2018,2.3366472235144378,2.3846153846153846
Nycke Groot,Middle Back,2017/2018,2.921981869265939,4.5
Yvette Broch,Line Player,2014/2015,2.58530105991561,2.5
Yvette Broch,Line Player,2015/2016,2.2929908451214667,3.1785714285714284
Yvette Broch,Line Player,2016/2017,2.634201449819649,3.5
Yvette Broch,Line Player,2017/2018,3.042142577798872,3.769230769230769
Heidi Løke,Line Player,2014/2015,4.5297667524615655,4.916666666666667
Heidi Løke,Line Player,2015/2016,4.357186185078973,4.296296296296297
Heidi Løke,Line Player,2016/2017,3.857566042825004,3.4
Stine Bredal Oftedal,Middle Back,2015/2016,4.596413478746351,4.8
Stine Bredal Oftedal,Middle Back,2016/2017,4.270356364640125,4.583333333333333
Stine Bredal Oftedal,Middle Back,2017/2018,4.043825795329582,4.380952380952381
Orsolya Vérten,Left Wing,2014/2015,1.9270487476443408,1.3
Anita Görbicz,Middle Back,2014/2015,3.4819987295142782,2.0
Anita Görbicz,Middle Back,2015/2016,2.226459604287872,3.2
Anita Görbicz,Middle Back,2016/2017,2.8517197090869435,3.625
Anita Görbicz,Middle Back,2017/2018,3.263790782065506,3.2916666666666665
Zita Szucsánszki,Middle Back,2014/2015,3.423335574094555,5.384615384615385
Zita Szucsánszki,Middle Back,2015/2016,4.107931388824502,3.814814814814815
Zita Szucsánszki,Middle Back,2016/2017,3.5102289963456563,3.5
Zita Szucsánszki,Middle Back,2017/2018,3.1384503240834674,1.434782608695652
Bernadett Temes,Middle Back,2015/2016,2.5862074027993955,3.8461538461538463
Bernadett Temes,Middle Back,2016/2017,3.3506842043166074,3.08
Bernadett Temes,Middle Back,2017/2018,2.716649718622526,1.2083333333333333
Anikó Kovacsics,Middle Back,2014/2015,3.8111902011586047,5.076923076923077
Anikó Kovacsics,Middle Back,2015/2016,4.007218772058938,2.4444444444444446
Anikó Kovacsics,Middle Back,2016/2017,2.8426018224025427,3.3181818181818183
Anikó Kovacsics,Middle Back,2017/2018,2.818801656215212,3.52
Zsuzasanna Tomori,Middle Back,2014/2015,4.553249725648012,5.538461538461538
Zsuzasanna Tomori,Middle Back,2015/2016,4.427682210672518,3.4545454545454546
Zsuzasanna Tomori,Middle Back,2016/2017,3.2131651868628475,2.7857142857142856
Zsuzasanna Tomori,Middle Back,2017/2018,2.728181402130875,2.4615384615384617
Szandra Zácsik,Left Back,2017/2018,3.1384503240834674,5.695652173913044
Monika Kovacsicz,Right Wing,2014/2015,2.796428733307075,2.6538461538461537
Monika Kovacsicz,Right Wing,2015/2016,2.672890426351007,3.0357142857142856
Bernadett Bódi,Right Wing,2014/2015,2.457658845603912,2.24
Bernadett Bódi,Right Wing,2015/2016,2.120817515266078,2.076923076923077
Bernadett Bódi,Right Wing,2016/2017,2.0493870185928076,2.0833333333333335
Bernadett Bódi,Right Wing,2017/2018,2.0728348978243742,2.769230769230769
Adrienn Orbán,Right Wing,2014/2015,2.672890426351007,1.2857142857142858
Adrienn Orbán,Right Wing,2015/2016,1.8189272363312814,1.5
Adrienn Orbán,Right Wing,2016/2017,1.8477514720162307,1.96
Adrienn Orbán,Right Wing,2017/2018,1.935989590364843,2.5416666666666665
Piroska Szamoránsky,Line Player,2014/2015,2.6290603521871287,3.04
Piroska Szamoránsky,Line Player,2015/2016,2.58530105991561,1.2727272727272727
Katalin Tóth,Line Player,2017/2018,1.8952978779922787,2.423076923076923
Szabina Mayer,Line Player,2014/2015,2.58530105991561,2.0
Szabina Mayer,Line Player,2015/2016,2.0400941777347534,3.642857142857143
Szabina Mayer,Line Player,2016/2017,3.10156349857808,2.0
Szabina Mayer,Line Player,2017/2018,2.147108995229877,1.3529411764705883
Szilvia Abrahám,Line Player,2014/2015,2.6405920356954784,2.1538461538461537
Camille Ayglon,Right Back,2014/2015,2.728181402130875,3.380952380952381
Camille Ayglon,Right Back,2015/2016,2.997319885492791,3.6875
Paule Baudouin,Left Wing,2014/2015,4.466419905209164,4.5
Paule Baudouin,Left Wing,2015/2016,4.1244136485434435,3.1739130434782608
Paule Baudouin,Left Wing,2016/2017,3.151372095791319,5.05
Paule Baudouin,Left Wing,2017/2018,3.9203889516200894,6.28
Audrey Bruneau,Left Back,2014/2015,2.120817515266078,1.2380952380952381
Audrey Bruneau,Left Back,2015/2016,1.87981046134367,2.111111111111111
Blandine Dancette,Right Wing,2014/2015,2.818801656215212,2.888888888888889
Blandine Dancette,Right Wing,2015/2016,2.728181402130875,2.9285714285714284
Audrey Deroin,Right Wing,2014/2015,3.212291615369428,2.3333333333333335
Audrey Deroin,Right Wing,2015/2016,2.0985008375307976,0.16666666666666666
Audrey Deroin,Right Wing,2016/2017,1.273233064943612,4.461538461538462
Audrey Deroin,Right Wing,2017/2018,3.8076721150947166,3.6
Angélique Spincer,Middle Back,2014/2015,1.9953929869720053,0.7857142857142857
Alexandra Lacrabere,Right Back,2015/2016,5.908860336505706,6.5
Marie-Paule Gnabouyou,Right Back,2014/2015,3.1384503240834674,3.210526315789474
Claudine Mendy,Left Back,2015/2016,1.1061503653702398,2.625
Claudine Mendy,Left Back,2016/2017,2.672890426351007,4.625
Claudine Mendy,Left Back,2017/2018,3.8076721150947166,3.92
Maëva Guillerme,Left Wing,2014/2015,2.243344050342639,1.2857142857142858
Mariama Signate,Left Back,2014/2015,3.83743364887743,1.25
Mariama Signate,Left Back,2015/2016,2.2668317998601,2.88
Mariama Signate,Left Back,2016/2017,2.672890426351007,2.3461538461538463
Mariama Signate,Left Back,2017/2018,2.1928631133085497,2.12
Maakan Tounkara,Right Wing,2015/2016,2.0887585259386388,1.8181818181818181
Ana Gros,Right Back,2014/2015,2.0938808949427754,5.333333333333333
Ana Gros,Right Back,2015/2016,3.9573647778140333,5.578947368421052
Ana Gros,Right Back,2016/2017,4.2742056639488855,6.32
Ana Gros,Right Back,2017/2018,4.813768492120426,6.962962962962963
Maja Šon,Left Back,2015/2016,2.672890426351007,1.375
Maja Šon,Left Back,2016/2017,1.9132895121090332,3.6666666666666665
Klaus Schuldt,Middle Back,2014/2015,1.7416210711377633,1.2058823529411764
Klaus Schuldt,Middle Back,2015/2016,1.792840567272003,1.358974358974359
Mohamed Mokrani,Line Player,2013/2014,2.2382542192267763,1.0
Mohamed Mokrani,Line Player,2014/2015,1.4718598589297198,1.3461538461538463
Mohamed Mokrani,Line Player,2015/2016,1.7329493321142007,1.52
Mohamed Mokrani,Line Player,2016/2017,1.8477514720162307,1.5714285714285714
Dalibor Doder,Middle Back,2014/2015,3.263790782065506,3.75
Dalibor Doder,Middle Back,2015/2016,3.263790782065506,3.58974358974359
Dalibor Doder,Middle Back,2016/2017,3.263790782065506,2.096774193548387
Dalibor Doder,Middle Back,2017/2018,2.339011386125221,2.46875
Niclas Ekberg,Right Wing,2014/2015,2.716649718622526,2.861111111111111
Niclas Ekberg,Right Wing,2015/2016,2.716649718622526,4.741935483870968
Niclas Ekberg,Right Wing,2016/2017,4.084922730550859,4.451612903225806
Niclas Ekberg,Right Wing,2017/2018,4.110472521614367,5.029411764705882
Kim Ekdahl du Rietz,Left Wing,2013/2014,3.185923756306589,3.5588235294117645
Kim Ekdahl du Rietz,Left Wing,2014/2015,3.13954791464019,3.138888888888889
Kim Ekdahl du Rietz,Left Wing,2015/2016,2.840188025578594,2.4545454545454546
Kim Ekdahl du Rietz,Left Wing,2016/2017,2.324717904827021,4.212121212121212
Kim Ekdahl du Rietz,Left Wing,2017/2018,3.483290703011194,4.076923076923077
Nicklas Grundsten,Line Player,2013/2014,3.80336775839665,2.7083333333333335
Nicklas Grundsten,Line Player,2014/2015,3.284035825252947,2.3703703703703702
Mattias Zachrisson,Right Wing,2015/2016,2.716649718622526,3.0
Mattias Zachrisson,Right Wing,2016/2017,2.716649718622526,3.2083333333333335
